ID;Código (SKU);Descrição;Unidade;Classificação fiscal;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód do Fornecedor;Fornecedor;Localização;Estoque máximo;Estoque mínimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN tributável;Descrição complementar;CEST;Código de Enquadramento IPI;Formato embalagem;Largura embalagem;Altura embalagem;Comprimento embalagem;Diâmetro embalagem;Tipo do produto;URL imagem 1;URL imagem 2;URL imagem 3;URL imagem 4;URL imagem 5;URL imagem 6;Categoria;Código do pai;Variações;Marca;Garantia;Sob encomenda;Preço promocional;URL imagem externa 1;URL imagem externa 2;URL imagem externa 3;URL imagem externa 4;URL imagem externa 5;URL imagem externa 6;Link do vídeo;Título SEO;Descrição SEO;Palavras chave SEO;Slug;Dias para preparação;Controlar lotes;Unidade por caixa;URL imagem externa 7;URL imagem externa 8;URL imagem externa 9;URL imagem externa 10;Markup;Permitir inclusão nas vendas;EX TIPI
336306362;1287;Caixa de Papelão para Mudança MOÇA 27,5X20X25;UN;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;3,5;0;;Ativo;284;0;2510;;;0;2500;0,58;0,58;;;<p>CAIXA DE PAPELÃO PADRÃO PARA ENVIO VIA CORREIOS OU TRANSPORTADORAS<br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. É fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>A caixa segue sem nenhuma impressão. Caso você deseje alguma pré-impressão para facilitar no momento da embalagem dos seus produtos, pedimos que entre em contato com nossa equipe de atendimento.<br><br>Dimensões: Caixa de Papelão n00 16x16x5 1und<br>ESPECIFICAÇÕES DA EMBALAGEM<br><br><br>CARACTERÍSTICAS DO PRODUTO</p>;28.057.00;;Pacote / Caixa;28;0,3;56;0;S;;;;;;;;;;MHM Embalagens;;Não;0;;;;;;;;;Proteja seus envios com a Caixa de Papelão n00 Coração 16x16x5 - 1 unidade da MHM Caixas. Feito com material resistente, garante proteção e segurança para seus itens durante o transporte. Adquira já!;Caixa de Papelão;;0;Não;;;;;;0;Sim;
336306374;1290;Caixa de Papelão para Mudança MOSTARDA 32X25X13,5;Un;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;3;0;;Ativo;0;2,24;;;;0;0;2;2;;;<p><strong>Caixas de Papelão Para Mudança</strong> </p> <p>Está planejando uma mudança e busca praticidade? Nossas caixas de papelão são a solução ideal para tornar o processo rápido e eficiente! Feitas para organizar, empacotar e transportar seus itens com segurança, essas caixas são o aliado perfeito para um dia de mudanças sem stress.</p> <p><strong>Detalhes Importantes:</strong><br>Seminovos e Revisados: Nossas caixas são de alta qualidade, revisadas e prontas para uso, com possíveis estampas de outras empresas, mas sempre prontas para atender suas necessidades.<br>Ideal para Mudanças:<strong> </strong>Cada caixa é cuidadosamente inspecionada para assegurar que você tenha uma experiência sem preocupações.</p> <p> Precisa de Muitas Caixas? Entre em contato conosco para verificar a disponibilidade e garantir que você tenha tudo o que precisa!</p> <p>Deixe sua mudança mais simples e eficiente com as nossas caixas de papelão. Transforme o trabalho duro em um processo ágil e tranquilo!<br><br><strong>Especificações:</strong><br>Medidas Internas: C:32 x L:25 x A:13,5 cm<br>Tamanho: P<br><strong>Características do Produto</strong><br>Material: Papelão Ondulado Kraft<br>Espessura do Papel: 3 mm<br>Parede: Simples<br>Cor Interna: Parda<br>Cor Externa: Estampada<br><br>Recomendado Para:</p> <ul> <li>Baguncinhas de gaveta</li> <li>Enfeites Pequenos </li> <li>Joias</li> <li>Itens de cuidados pessoais</li> </ul> <p>??Na MHM Caixas e Embalagens você também encontra: Fitas adesivas, Plástico bolha, Saco de lixo reforçado, kit para mudança e muito mais.</p> <p> </p>;28.057.00;;Pacote / Caixa;0;0;0;0;V;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/8fcecdda399dc1d44152cdfebbc552f5.jpg;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/9c007be49990997b9dc6988155e09ac8.jpg;;;;;;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336306379;1291;Caixa de Papelão para Mudança MOSTARDA 32X25X13,5 - 15unds;Un;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;37,5;0;;Ativo;-102;0;;;;0;0;2;2;;;<p><strong>Caixas de Papelão Para Mudança</strong> </p> <p>Está planejando uma mudança e busca praticidade? Nossas caixas de papelão são a solução ideal para tornar o processo rápido e eficiente! Feitas para organizar, empacotar e transportar seus itens com segurança, essas caixas são o aliado perfeito para um dia de mudanças sem stress.</p> <p><strong>Detalhes Importantes:</strong><br>Seminovos e Revisados: Nossas caixas são de alta qualidade, revisadas e prontas para uso, com possíveis estampas de outras empresas, mas sempre prontas para atender suas necessidades.<br>Ideal para Mudanças:<strong> </strong>Cada caixa é cuidadosamente inspecionada para assegurar que você tenha uma experiência sem preocupações.</p> <p> Precisa de Muitas Caixas? Entre em contato conosco para verificar a disponibilidade e garantir que você tenha tudo o que precisa!</p> <p>Deixe sua mudança mais simples e eficiente com as nossas caixas de papelão. Transforme o trabalho duro em um processo ágil e tranquilo!<br><br><strong>Especificações:</strong><br>Medidas Internas: C:32 x L:25 x A:13,5 cm<br>Tamanho: P<br><strong>Características do Produto</strong><br>Material: Papelão Ondulado Kraft<br>Espessura do Papel: 3 mm<br>Parede: Simples<br>Cor Interna: Parda<br>Cor Externa: Estampada<br><br>Recomendado Para:</p> <ul> <li>Baguncinhas de gaveta</li> <li>Enfeites Pequenos </li> <li>Joias</li> <li>Itens de cuidados pessoais</li> </ul> <p>??Na MHM Caixas e Embalagens você também encontra: Fitas adesivas, Plástico bolha, Saco de lixo reforçado, kit para mudança e muito mais.</p> <p> </p>;28.057.00;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1290;Quantidade:15unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336306382;1292;Caixa de Papelão para Mudança MOSTARDA 32X25X13,5 - 1un;Un;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;3;0;;Ativo;-1521;0;;;;0;0;2;2;;;<p><strong>Caixas de Papelão Para Mudança</strong> </p> <p>Está planejando uma mudança e busca praticidade? Nossas caixas de papelão são a solução ideal para tornar o processo rápido e eficiente! Feitas para organizar, empacotar e transportar seus itens com segurança, essas caixas são o aliado perfeito para um dia de mudanças sem stress.</p> <p><strong>Detalhes Importantes:</strong><br>Seminovos e Revisados: Nossas caixas são de alta qualidade, revisadas e prontas para uso, com possíveis estampas de outras empresas, mas sempre prontas para atender suas necessidades.<br>Ideal para Mudanças:<strong> </strong>Cada caixa é cuidadosamente inspecionada para assegurar que você tenha uma experiência sem preocupações.</p> <p> Precisa de Muitas Caixas? Entre em contato conosco para verificar a disponibilidade e garantir que você tenha tudo o que precisa!</p> <p>Deixe sua mudança mais simples e eficiente com as nossas caixas de papelão. Transforme o trabalho duro em um processo ágil e tranquilo!<br><br><strong>Especificações:</strong><br>Medidas Internas: C:32 x L:25 x A:13,5 cm<br>Tamanho: P<br><strong>Características do Produto</strong><br>Material: Papelão Ondulado Kraft<br>Espessura do Papel: 3 mm<br>Parede: Simples<br>Cor Interna: Parda<br>Cor Externa: Estampada<br><br>Recomendado Para:</p> <ul> <li>Baguncinhas de gaveta</li> <li>Enfeites Pequenos </li> <li>Joias</li> <li>Itens de cuidados pessoais</li> </ul> <p>??Na MHM Caixas e Embalagens você também encontra: Fitas adesivas, Plástico bolha, Saco de lixo reforçado, kit para mudança e muito mais.</p> <p> </p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;;1290;Quantidade:1un||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336306166;1247;Caixa de Papelão para Mudança MOTOR G 58,5X39X35;un;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;9,5;0;;Ativo;434;0;;;;0;0;0,23;0;;;;;;Pacote / Caixa;0;0;0;0;S;;;;;;;;;;;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336306412;1301;Caixa de Papelão para Mudança N02 56,5X36X50;UN;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;9;0;;Ativo;500;1,01;;;;0;0;0;0;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 32X32X25<br><br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/f7b01d2f7826d6b15c6c1fc3692e8768.png;;;;;;Caixas de Papelão > Caixa para Mudança;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336306421;1302;Caixa de Papelão para Mudança N1  57X39X30;UN;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;7,5;0;;Ativo;500;0;2510;;;0;2500;0,58;0,58;;;<p>CAIXA DE PAPELÃO PADRÃO PARA ENVIO VIA CORREIOS OU TRANSPORTADORAS<br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. É fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>A caixa segue sem nenhuma impressão. Caso você deseje alguma pré-impressão para facilitar no momento da embalagem dos seus produtos, pedimos que entre em contato com nossa equipe de atendimento.<br><br>Dimensões: Caixa de Papelão n00 16x16x5 1und<br>ESPECIFICAÇÕES DA EMBALAGEM<br><br><br>CARACTERÍSTICAS DO PRODUTO</p>;28.057.00;;Pacote / Caixa;28;0,3;56;0;S;;;;;;;Caixas de Papelão;;;MHM Embalagens;;Não;0;;;;;;;;;Proteja seus envios com a Caixa de Papelão n00 Coração 16x16x5 - 1 unidade da MHM Caixas. Feito com material resistente, garante proteção e segurança para seus itens durante o transporte. Adquira já!;Caixa de Papelão;;0;Não;;;;;;0;Sim;
336306438;1307;Caixa de Papelão para Mudança N3 57,5X38X50;Un;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;9,5;0;;Ativo;500;3;;;;0;0;0;0;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 50X33X37<br><br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.<br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/21793f7f29d6f7042378de062a90875e.png;;;;;;Caixas de Papelão > Caixa para Mudança;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336306443;1308;Caixa de Papelão para Mudança N7 58X39X42;Un;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;9,5;0;;Ativo;500;3;;;;0;0;0;0;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 50X33X37<br><br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.<br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/f9e94702147cc83c31e40b3c2df1ff53.png;;;;;;Caixas de Papelão > Caixa para Mudança;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336306448;1309;Caixa de Papelão para Mudança NATURAL 60X39X30;UN;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;9;0;;Ativo;500;0;;;;0;0;0;0;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 60X39X30<br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;Caixas de Papelão > Caixa para Mudança;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336306452;1310;Caixa de Papelão para Mudança NATURAL/PRO 34X34X56;UN;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;7;0;;Ativo;500;0;;;;0;0;1,028;0,454;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 30X22X17<br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;Caixas de Papelão > Caixa para Mudança;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336306456;1311;Caixa de Papelão para Mudança NEMERA 48,5X29,5X35;Un;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;7,5;0;;Ativo;500;3;;;;0;0;0;0;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 50X33X37<br><br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.<br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/67d39bfd449664566afef20e4ac1c59a.png;;;;;;Caixas de Papelão > Caixa para Mudança;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336306464;1312;Caixa de Papelão para Mudança NEWELL 41X23X32;Un;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;5,5;0;;Ativo;500;3;;;;0;0;0;0;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 50X33X37<br><br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.<br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;Caixas de Papelão > Caixa para Mudança;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336306468;1313;Caixa de Papelão para Mudança NEWELL M 42X29X21;UN;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;4,5;0;;Ativo;500;0;;;;0;0;0;0;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 48x45x45<br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;Caixas de Papelão > Caixa para Mudança;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
